"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalHalfBath","TotalFullBath","TotalFinSF","AbvGrndRoomSize","YrSold_Garage_Difference","hasDeck","hasOpenPorch","hasEnlosedPorch","hasX3SsnPorch","hasScreenPorch","hasPool","hasFence"
"1196",1196,"2 story newer","low density",51,8.99081526618468,"IR1","Lvl","Inside","Gtl","Gilbert","Normal","1Fam","2 stories",6,5,1.38629436111989,1,"Gable","Shingle","Synthetic","Synthetic","None",0,"2","2","PConc",4,3,1,"1",0,1,0,6.59167373200866,6.59167373200866,"GasA",4,"Y","SBrkr",6.59167373200866,6.59167373200866,0,-Inf,0,0,2,1,3,1,5,8,"Typ",0,0,5,2005,5,2,5.99396142730657,3,3,"Y",4.61512051684126,3.2188758248682,0,0,0,7,2008,"Warranty Deed","Normal",176000,1,2,7.28344822875663,182,1.38629436111989,"Yes","Yes","No","No","No",0,0
"1197",1197,"2 story newer","low density",58,9.55066233175214,"IR1","Lvl","Inside","Gtl","Gilbert","Normal","1Fam","2 stories",7,5,0,1,"Gable","Shingle","Synthetic","Synthetic","None",0,"3","2","PConc",4,3,3,"1",0,1,0,6.77992190747225,6.77992190747225,"GasA",4,"Y","SBrkr",6.77992190747225,6.89264164117209,0,-Inf,0,0,2,1,4,1,5,9,"Typ",1,4,5,2006,5,3,6.49375383985169,3,3,"Y",4.61512051684126,2.89037175789616,0,0,0,11,2006,"New Home","Partial",219210,1,2,7.52994337060159,207,0,"Yes","Yes","No","No","No",0,0
"1198",1198,"2 story newer","medium-high density",65,9.08817273800197,"IR1","Bnk","Corner","Gtl","OldTown","Normal","1Fam","2 stories",7,6,4.51085950651685,0,"Gable","Shingle","Stucco","Stucco","None",0,"2","2","BrkTil",3,3,1,"1",0,1,0,6.70441435496411,6.70441435496411,"GasA",4,"Y","SBrkr",6.70441435496411,6.77536609093639,0,-Inf,0,0,1,0,3,1,5,7,"Typ",1,4,5,1916,5,1,5.42053499927229,3,3,"Y",0,0,5.80211837537706,0,0,7,2006,"Low Interest/Down Payment","Normal",144000,0,1,7.43248380791712,241.428571428571,4.51085950651685,"No","No","Yes","No","No",0,0
"1199",1199,"1 story (new styles)","low density",70,9.11602969250494,"Reg","Lvl","Inside","Gtl","CollgCr","Normal","1Fam","1 story",7,5,2.19722457733622,1,"Gable","Shingle","Synthetic","Synthetic","None",0,"3","2","PConc",4,3,1,"1",0,1,0,7.10085190894405,7.10085190894405,"GasA",4,"Y","SBrkr",7.10085190894405,0,0,-Inf,0,0,2,0,3,1,5,6,"Typ",0,0,5,2001,5,2,6.35262939631957,3,3,"Y",5.87773578177964,0,0,0,0,6,2009,"Warranty Deed","Normal",178000,0,2,7.10002716662926,202,2.19722457733622,"Yes","No","No","No","No",0,0
"1200",1200,"1 story (new styles)","low density",75,9.32678918461943,"Reg","Lvl","Inside","Gtl","Sawyer","Normal","1Fam","1 story",4,5,3.78418963391826,0,"Gable","Shingle","Ply","Ply","Brick",3.95124371858143,"2","2","CBlock",3,3,1,"3",6.30627528694802,1,0,6.22455842927536,6.95844839329766,"GasA",3,"Y","SBrkr",7.23201033166476,0,0,-Inf,0,0,1,1,3,1,5,6,"Typ",1,1,5,1974,5,2,6.13122648948314,3,3,"Y",0,4.4188406077966,0,0,0,10,2006,"Warranty Deed","Normal",148000,1,1,7.56475701290573,230.333333333333,3.49650756146648,"No","Yes","No","No","No",0,0
"1201",1201,"1 story (new styles)","low density",71,9.14345242643455,"Reg","Lvl","Inside","Gtl","NAmes","Normal","1Fam","1 story",4,5,3.61091791264422,1,"Gable","Shingle","Stucco","Stucco","None",0,"2","2","CBlock",3,3,1,"1",0,1,0,6.76272950693188,6.76272950693188,"GasA",3,"Y","SBrkr",6.76272950693188,0,0,-Inf,0,0,1,0,3,1,5,5,"Typ",0,0,5,1972,5,1,5.63835466933375,3,3,"Y",0,0,0,0,0,7,2006,"Other","Abnorml",116050,0,1,6.76157276880406,172.8,3.55534806148941,"No","No","No","No","No",0,0
"1202",1202,"2 story newer","low density",80,9.24956108512946,"Reg","Lvl","Corner","Gtl","CollgCr","Normal","1Fam","2 stories",7,5,2.484906649788,1,"Gable","Shingle","Synthetic","Synthetic","None",0,"2","2","PConc",4,3,3,"1",0,1,0,6.76503897678054,6.76503897678054,"GasA",4,"Y","SBrkr",6.76503897678054,6.81783057145415,0,-Inf,0,0,2,1,3,1,5,6,"Typ",0,0,5,1998,5,2,6.30444880242198,3,3,"Y",5.29330482472449,3.61091791264422,0,0,0,3,2009,"Warranty Deed","Normal",197900,1,2,7.48380668766583,296.5,2.484906649788,"Yes","Yes","No","No","No",0,0
"1203",1203,"1.5 stories","medium-high density",50,8.69951474821019,"Reg","Lvl","Corner","Gtl","BrkSide","Normal","1Fam","1.5 stories",5,8,4.44265125649032,0,"Gable","Shingle","Stucco","Stucco","None",0,"2","2","BrkTil",3,3,1,"1",0,1,0,6.78558764500793,6.78558764500793,"GasA",4,"Y","SBrkr",6.78558764500793,6.14203740558736,0,-Inf,1,0,1,0,3,1,5,5,"Typ",1,2,5,1960,5,1,5.37989735354046,3,3,"N",0,0,5.34233425196481,0,0,5,2009,"Warranty Deed","Normal",117000,0,2,7.20637729147225,269.6,3.91202300542815,"No","No","Yes","No","No",0,0
"1204",1204,"1 story (new styles)","low density",75,9.18502256399189,"Reg","Lvl","Inside","Gtl","CollgCr","Normal","1Fam","1 story",7,5,2.30258509299405,0,"Gable","Shingle","Synthetic","Synthetic","Brick",5.14749447681345,"3","2","PConc",4,3,1,"1",0,1,0,7.39694860262101,7.39694860262101,"GasA",4,"Y","SBrkr",7.39694860262101,0,0,-Inf,0,0,2,0,3,1,5,6,"Typ",1,3,5,2000,5,2,6.11368217983223,3,3,"Y",4.31748811353631,5.45958551414416,0,0,0,10,2009,"Warranty Deed","Normal",213000,0,2,7.39633529380081,271.666666666667,2.30258509299405,"Yes","Yes","No","No","No",0,0
"1205",1205,"1 story (new styles)","low density",78,9.22424327714517,"Reg","Lvl","Inside","Gtl","NWAmes","Normal","1Fam","1 story",5,6,3.46573590279973,1,"Gable","Shingle","Ply","Ply","None",0,"2","2","CBlock",4,3,1,"5",6.67076632084587,1,0,5.59471137960184,6.96318998587024,"GasA",4,"Y","SBrkr",6.98007594056176,0,0,-Inf,1,0,1,1,3,1,5,6,"Typ",0,0,5,1975,5,2,6.20657592672493,3,3,"Y",0,4.48863636973214,0,0,0,7,2006,"Warranty Deed","Normal",153500,1,2,7.52940645783701,179,3.46573590279973,"No","Yes","No","No","No",0,1
"1206",1206,"1 story (new styles)","low density",90,9.59451374461672,"IR1","Lvl","CulDSac","Gtl","SawyerW","Normal","1Fam","1 story",7,7,2.99573227355399,0,"Hip","Shingle","Ply","Ply","Brick",5.45958551414416,"3","2","CBlock",4,3,2,"5",6.18620862390049,4,5.18178355029209,7.31121838441963,7.67740043051481,"GasA",3,"Y","SBrkr",7.69484807238461,0,0,-Inf,0,0,2,0,3,1,5,7,"Typ",1,3,5,1990,5,3,6.55393340402581,3,3,"Y",4.44265125649032,4.26267987704132,0,0,0,6,2009,"Warranty Deed","Normal",271900,0,2,7.95787735848981,313.714285714286,2.99573227355399,"Yes","Yes","No","No","No",0,0
"1207",1207,"1 story (new styles)","medium-high density",58.8,9.09380655572023,"Reg","Lvl","Inside","Gtl","SawyerW","Normal","1Fam","1 story",4,4,3.71357206670431,1,"Gable","Shingle","Ply","Ply","None",0,"2","2","CBlock",3,3,1,"3",6.96318998587024,1,0,0,6.96318998587024,"GasA",2,"Y","SBrkr",6.96318998587024,0,0,-Inf,1,0,1,0,2,1,5,5,"Typ",0,0,5,1966,5,1,5.95324333428778,3,3,"Y",0,3.76120011569356,0,0,0,11,2006,"Warranty Deed","Normal",107000,0,2,7.65539064482615,211.2,3.71357206670431,"No","Yes","No","No","No",0,1
"1208",1208,"1 story (new styles)","low density",70,9.11986846881211,"Reg","Lvl","Inside","Gtl","CollgCr","Normal","1Fam","1 story",6,5,1.38629436111989,1,"Gable","Shingle","Synthetic","Synthetic","Brick",4.79579054559674,"3","2","PConc",4,3,3,"6",5.83188247728352,1,0,7.20266119652324,7.42833319419081,"GasA",4,"Y","SBrkr",7.43897159239586,0,0,-Inf,1,0,2,0,3,1,5,7,"Typ",0,0,5,2003,5,2,6.30078579466324,3,3,"Y",5.26269018890489,3.17805383034795,0,0,0,5,2006,"Warranty Deed","Normal",2e+05,0,3,7.62070508683826,242.857142857143,1.38629436111989,"Yes","Yes","No","No","No",0,0
"1209",1209,"1 story (new styles)","low density",70,8.95712413640568,"Reg","Lvl","Inside","Gtl","NAmes","Normal","1Fam","1 story",5,7,3.85014760171006,0,"Gable","Shingle","Stucco","Stucco","None",0,"2","3","CBlock",3,3,1,"3",6.22455842927536,4,4.69134788222914,5.76832099579377,6.83733281468559,"GasA",2,"Y","SBrkr",7.15773548424991,0,0,-Inf,1,0,1,0,3,1,5,6,"Typ",0,0,5,1980,5,2,6.22851100359118,3,3,"Y",0,0,0,0,0,10,2008,"Warranty Deed","Normal",140000,0,2,7.54697411751653,213.833333333333,3.36729582998647,"No","No","No","No","No",0,0
"1210",1210,"1 story (new styles)","low density",85,9.22837673446228,"IR1","Lvl","CulDSac","Gtl","Somerst","near railroad","1Fam","1 story",8,5,0,1,"Hip","Shingle","Synthetic","Synthetic","Stone",6.04263283368238,"3","2","PConc",5,3,2,"6",7.1074254741107,1,0,6.08904487544685,7.41517510961329,"GasA",4,"Y","SBrkr",7.41517510961329,0,0,-Inf,1,0,2,0,3,1,5,8,"Typ",1,4,5,2006,5,2,6.21660610108486,3,3,"Y",5.77765232322266,3.93182563272433,0,0,0,5,2006,"New Home","Partial",290000,0,3,7.96554557312999,207.5,0,"Yes","Yes","No","No","No",0,0
"1211",1211,"2 story newer","low density",70,9.32527491006828,"Reg","Lvl","Inside","Gtl","SawyerW","Normal","1Fam","2 stories",6,5,2.94443897916644,1,"Gable","Shingle","Stucco","Stucco","None",0,"3","2","PConc",4,3,1,"1",0,1,0,6.96224346426621,6.96224346426621,"GasA",4,"Y","SBrkr",6.96224346426621,6.67329796776765,0,-Inf,0,0,2,1,3,1,5,8,"Typ",1,3,5,1992,5,2,6.13772705408623,3,3,"Y",6.45519856334012,4.65396035015752,0,0,5.99396142730657,5,2010,"Warranty Deed","Normal",189000,1,2,7.52023455647463,230.625,2.94443897916644,"Yes","Yes","No","No","No",0,1
"1212",1212,"1.5 stories","low density",152,9.40376670850224,"IR1","Bnk","Inside","Mod","Gilbert","Normal","1Fam","1.5 stories",8,7,3.13549421592915,0,"Gable","Shingle","Stucco","Stucco","None",0,"3","2","Wood",4,3,3,"6",6.0591231955818,1,0,4.89034912822175,6.32793678372919,"GasA",3,"Y","SBrkr",6.98564181763921,6.51174532964473,0,-Inf,0,0,2,0,4,1,5,8,"Typ",0,0,5,1988,5,2,6.20050917404269,3,3,"Y",5.78689738136671,2.56494935746154,0,0,0,6,2010,"Warranty Deed","Normal",164000,0,2,7.68662133494462,219,3.13549421592915,"Yes","Yes","No","No","No",0,0
"1213",1213,"1 story older","low density",50,9.14206153122289,"Reg","Lvl","Inside","Gtl","Edwards","Normal","1Fam","1 story",4,6,4.23410650459726,0,"Hip","Shingle","Stucco","Stucco","None",0,"2","2","CBlock",3,3,1,"3",5.84354441703136,1,0,5.79605775076537,6.51174532964473,"GasA",2,"Y","SBrkr",6.51174532964473,0,0,-Inf,1,0,1,0,2,1,5,4,"Typ",0,0,5,1941,5,1,5.45958551414416,3,3,"N",0,4.7361984483945,0,0,0,8,2009,"Warranty Deed","Normal",113000,0,2,6.92362862813843,168,4.23410650459726,"No","Yes","No","No","No",0,0
"1214",1214,"split","low density",60.2,9.23464266449915,"IR1","Lvl","CulDSac","Gtl","Sawyer","Normal","1Fam","foyer",4,9,3.73766961828337,0,"Gable","Shingle","Synthetic","Synthetic","None",0,"2","3","CBlock",3,4,3,"6",6.47543271670409,1,0,0,6.47543271670409,"GasA",4,"Y","SBrkr",6.86797440897029,0,0,-Inf,1,1,0,0,0,1,5,3,"Typ",0,0,5,1965,5,1,5.89989735358249,3,3,"Y",4.48863636973214,0,0,0,0,5,2006,"Warranty Deed","Normal",145000,1,1,7.38274644973891,320,3.73766961828337,"Yes","No","No","No","No",0,0
"1215",1215,"split","low density",69,9.23063307524395,"IR1","Lvl","Inside","Gtl","NAmes","Normal","1Fam","foyer",5,5,3.80666248977032,1,"Gable","Shingle","Stucco","Stucco","None",0,"2","2","CBlock",3,3,3,"4",6.66568371778241,1,0,4.95582705760126,6.83087423464618,"GasA",2,"Y","SBrkr",6.90775527898214,0,0,-Inf,1,0,1,0,3,1,5,6,"Typ",0,0,5,1962,5,1,5.70711026474888,3,3,"Y",5.01727983681492,4.29045944114839,0,0,0,5,2006,"Warranty Deed","Normal",134500,0,2,7.48605261786314,166.5,3.80666248977032,"Yes","Yes","No","No","No",0,0
"1216",1216,"1 story (new styles)","low density",99,8.86700463533357,"IR1","Lvl","Inside","Gtl","Sawyer","Normal","1Fam","1 story",5,5,3.73766961828337,1,"Gable","Shingle","Synthetic","Synthetic","None",0,"2","2","CBlock",3,3,1,"3",5.19849703126583,2,5.92692602597041,5.83188247728352,6.79682371827486,"GasA",2,"Y","SBrkr",6.79682371827486,0,0,-Inf,0,0,1,0,3,1,5,5,"Typ",0,0,5,1966,5,1,5.95324333428778,3,3,"Y",0,0,0,0,0,5,2007,"Warranty Deed","Normal",125000,0,1,7.27793857294566,178.8,3.73766961828337,"No","No","No","No","No",0,1
"1217",1217,"duplex","medium-high density",68,9.09717167387054,"Reg","Lvl","Inside","Gtl","Sawyer","near railroad","Duplex","1.5 stories",6,5,3.49650756146648,1,"Gable","Shingle","Synthetic","Synthetic","None",0,"2","2","Slab",0,0,0,"0",0,0,0,0,0,"GasA",2,"Y","SBrkr",7.18462915271731,6.37161184723186,0,-Inf,0,0,2,0,4,2,5,8,"Typ",0,0,5,1978,5,2,6.29156913955832,3,3,"Y",0,0,0,0,0,4,2010,"Warranty Deed","Normal",112000,0,2,7.55066124310534,237.75,3.49650756146648,"No","No","No","No","No",0,0
"1218",1218,"1 story (new styles)","floating",72,9.0641578617981,"Reg","Lvl","Inside","Gtl","Somerst","Normal","1Fam","1 story",8,5,0,1,"Gable","Shingle","Concrete","Stucco","Stone",4.29045944114839,"3","2","PConc",4,3,2,"6",6.84268328223842,1,0,5.89989735358249,7.1708884785125,"GasA",4,"Y","SBrkr",7.18159194461187,0,0,-Inf,1,0,2,0,3,1,5,6,"Typ",0,0,5,2009,5,2,6.31535800152233,3,3,"Y",4.91265488573605,4.72738781871234,0,0,0,9,2009,"New Home","Partial",229456,0,3,7.71868549519847,219,0,"Yes","Yes","No","No","No",0,0
"1219",0,"0","0",0,0,"0","0","0","0","0","0","0","0",0,0,0,0,"0","0","0","0","0",0,"0","0","0",0,0,0,"0",0,0,0,0,0,"0",0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,5,0,0,5,5,"0",0,0,0,0,0,0,0,"Other","0",0,0,0,0,0,0,"No","No","No","No","No",0,1
"1220",0,"0","0",0,0,"0","0","0","0","0","0","0","0",0,0,0,0,"0","0","0","0","0",0,"0","0","0",0,0,0,"0",0,0,0,0,0,"0",0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,5,0,0,5,5,"0",0,0,0,0,0,0,0,"Other","0",0,0,0,0,0,0,"No","No","No","No","No",0,1
"1221",1221,"1 story (new styles)","low density",66,8.96187901267768,"IR1","Lvl","Inside","Gtl","NAmes","Normal","1Fam","1 story",5,5,3.76120011569356,1,"Gable","Shingle","Stucco","Stucco","None",0,"2","2","CBlock",3,3,1,"3",5.74620319054015,2,6.39859493453521,0,6.81673588059497,"GasA",2,"Y","SBrkr",6.81673588059497,0,0,-Inf,0,0,1,0,2,1,5,5,"Typ",0,0,5,1964,5,1,5.66642668811243,3,3,"Y",0,0,0,0,0,11,2006,"Warranty Deed","Abnorml",115000,0,1,7.50878717063428,182.4,3.76120011569356,"No","No","No","No","No",0,0
"1222",1222,"1 story (new styles)","low density",55,9.01796847932873,"Reg","Lvl","Inside","Gtl","Sawyer","near street","1Fam","1 story",5,5,3.71357206670431,1,"Hip","Shingle","Ply","Ply","None",0,"2","2","CBlock",3,3,1,"4",5.52545293913178,2,6.20050917404269,5.35185813347607,6.8596149036542,"GasA",4,"Y","SBrkr",7.10002716662926,0,0,-Inf,0,0,1,0,3,1,5,5,"Typ",1,3,5,1968,5,1,5.77765232322266,3,3,"Y",0,4.15888308335967,0,0,0,8,2008,"Warranty Deed","Normal",134000,0,1,7.57712193087668,242.2,3.71357206670431,"No","Yes","No","No","No",0,0
"1223",1223,"1.5 stories","low density",78,9.25874951118387,"Reg","Lvl","Inside","Gtl","NAmes","near street","1Fam","1.5 stories",6,6,4.07753744390572,0,"Gable","Shingle","Stucco","Stucco","Brick",5.77144112313002,"2","2","CBlock",3,3,2,"3",5.28320372873799,1,0,6.73933662735717,6.94793706861497,"GasA",4,"Y","SBrkr",7.06390396147207,6.5206211275587,0,-Inf,0,0,2,0,3,1,5,7,"Typ",1,4,5,1949,5,1,5.75574221358691,3,3,"Y",0,0,0,0,0,1,2007,"Warranty Deed","Normal",143000,0,2,7.62168499872461,263.714285714286,4.07753744390572,"No","No","No","No","No",0,1
"1224",1224,"1 story (new styles)","low density",89,9.27612811251419,"Reg","Lvl","Inside","Gtl","NAmes","Normal","1Fam","1 story",5,3,4.02535169073515,1,"Hip","Shingle","Stucco","Stucco","Brick",3.80666248977032,"2","2","CBlock",3,2,1,"2",6.62936325343745,1,0,7.23056315340929,7.66715825531915,"GasA",2,"N","FuseA",7.66715825531915,0,0,-Inf,0,0,2,0,4,1,5,7,"Mod",0,0,5,1951,5,2,6.2709884318583,3,3,"Y",0,3.43398720448515,0,0,0,10,2006,"Warranty Deed","Normal",137900,0,2,7.96970358327866,305.142857142857,4.02535169073515,"No","Yes","No","No","No",0,1
"1225",1225,"2 story newer","low density",60,9.64108328726862,"IR1","Lvl","Inside","Gtl","Gilbert","near railroad","1Fam","2 stories",7,5,1.6094379124341,0,"Gable","Shingle","Synthetic","Synthetic","None",0,"3","2","PConc",4,3,3,"6",6.58617165485467,1,0,4.17438726989564,6.67076632084587,"GasA",4,"Y","SBrkr",6.67076632084587,6.55535689181067,0,-Inf,1,0,2,1,3,1,5,8,"Typ",1,4,5,2004,5,2,5.96357934361845,3,3,"Y",4.61512051684126,4.33073334028633,0,0,0,2,2008,"Warranty Deed","Normal",184000,1,3,7.70255611326858,186.25,1.6094379124341,"Yes","Yes","No","No","No",0,0
"1226",1226,"split","low density",65,9.25741477936211,"Reg","Lvl","Inside","Gtl","NAmes","Normal","1Fam","foyer",6,8,3.91202300542815,1,"Hip","Shingle","Synthetic","Synthetic","Brick",4.15888308335967,"2","3","CBlock",3,3,3,"6",6.23048144757848,1,0,4.40671924726425,6.37842618365159,"GasA",4,"Y","SBrkr",7.03790596344718,0,0,-Inf,0,1,1,0,3,1,5,6,"Typ",0,0,5,1958,5,1,5.57972982598622,3,3,"Y",5.41610040220442,0,0,0,0,6,2007,"Warranty Deed","Normal",145000,1,1,7.40549566319947,189.666666666667,3.91202300542815,"Yes","No","No","No","No",0,1
"1227",1227,"2 story newer","low density",86,9.58863981201158,"IR1","Lvl","CulDSac","Gtl","Somerst","near street","1Fam","2 stories",6,5,0.693147180559945,1,"Gable","Shingle","Synthetic","Synthetic","Stone",4.31748811353631,"3","2","PConc",4,3,2,"1",0,1,0,6.79682371827486,6.79682371827486,"GasA",4,"Y","SBrkr",6.79682371827486,6.94697599213542,0,-Inf,0,0,2,1,4,1,5,9,"Typ",1,4,5,2007,5,3,6.50578406012823,3,3,"Y",4.61512051684126,2.94443897916644,0,0,0,1,2008,"Warranty Deed","Normal",214000,1,2,7.56682847920833,214.777777777778,0.693147180559945,"Yes","Yes","No","No","No",0,0
"1228",1228,"1 story (new styles)","low density",72,9.0906555290302,"Reg","Lvl","Corner","Gtl","NAmes","Normal","1Fam","1 story",5,8,3.78418963391826,0,"Gable","Shingle","Synthetic","Synthetic","Brick",5.70711026474888,"2","2","CBlock",3,3,1,"5",6.39024066706535,1,0,5.76205138278018,6.81673588059497,"GasA",4,"Y","SBrkr",6.81673588059497,0,0,-Inf,1,0,1,0,2,1,5,5,"Typ",0,0,5,1992,5,2,6.3578422665081,3,3,"Y",0,5.48479693349065,0,0,0,12,2008,"Warranty Deed","Normal",147000,0,2,7.3178761986265,182.4,2.83321334405622,"No","Yes","No","No","No",0,0
"1229",1229,"projects","low density",65,9.07897805377936,"Reg","Lvl","Corner","Gtl","NridgHt","Normal","TwnhsE","1 story",9,5,0,1,"Hip","Shingle","Stucco","Stucco","Brick",6.64248680136726,"4","2","PConc",5,3,1,"6",7.34018683532012,1,0,5.09375020080676,7.44014668066269,"GasA",4,"Y","SBrkr",7.44014668066269,0,0,-Inf,1,0,1,1,1,1,5,7,"Typ",1,4,5,2008,5,3,6.95939851213398,3,3,"Y",0,4.29045944114839,0,5.41610040220442,0,10,2008,"New Home","Partial",367294,1,2,8.08394570229562,243.142857142857,0,"No","Yes","No","No","Yes",0,0
"1230",1230,"split","low density",70,8.9758830607617,"Reg","Lvl","Inside","Gtl","NAmes","Normal","1Fam","foyer",5,5,3.89182029811063,1,"Hip","Shingle","Brick","Ply","None",0,"2","2","CBlock",3,3,1,"5",6.50279004591562,1,0,6.01615715969835,6.98100574072173,"GasA",3,"Y","SBrkr",7.3185395485679,0,0,-Inf,0,0,2,0,4,1,5,7,"Maj1",0,0,5,1960,5,1,6.00388706710654,3,3,"Y",0,0,0,0,0,8,2008,"Warranty Deed","Normal",127000,0,2,7.68386398025643,215.285714285714,3.89182029811063,"No","No","No","No","No",0,1
"1231",1231,"duplex","low density",90,9.84638796049556,"IR1","Lvl","Inside","Gtl","Sawyer","near street","Duplex","1.5 stories",5,5,3.43398720448515,1,"Shed","Shingle","Ply","Ply","None",0.693147180559945,"2","2","CBlock",4,3,1,"6",6.21260609575152,3,5.35658627467201,6.48157712927643,7.21670948670946,"GasA",4,"Y","SBrkr",7.21670948670946,7.13886699994552,0,-Inf,0,0,2,2,4,2,5,12,"Typ",1,3,5,1977,5,2,6.39859493453521,3,3,"N",5.04985600724954,3.2188758248682,4.98360662170834,0,9.02413126845503,8,2007,"Warranty Deed","Normal",190000,2,2,8.11042723757502,218.333333333333,3.43398720448515,"Yes","Yes","Yes","No","No",0,0
"1232",1232,"duplex","low density",70,8.95260537589235,"Reg","Lvl","Inside","Gtl","NAmes","Normal","Duplex","foyer",5,6,3.80666248977032,1,"Hip","Shingle","Stucco","Stucco","Brick",4.79579054559674,"2","2","CBlock",3,3,3,"5",6.68959926917897,1,0,5.71702770140622,7.00940893270864,"GasA",2,"Y","SBrkr",7.0825485693553,0,0,-Inf,1,0,1,0,3,1,5,6,"Typ",0,0,5,1962,5,2,6.29341927884648,3,3,"Y",0,2.94443897916644,0,0,0,5,2006,"Warranty Deed","Normal",132500,0,2,7.59739632021279,198.333333333333,3.80666248977032,"No","Yes","No","No","No",0,1
"1233",1233,"duplex","low density",70,9.19441422142592,"Reg","Lvl","FR2","Gtl","NAmes","Normal","Duplex","1 story",4,5,3.8286413964891,1,"Gable","Shingle","Ply","Ply","None",0,"2","2","Slab",0,0,0,"0",0,0,0,0,0,"GasA",2,"Y","SBrkr",7.11069612297883,0,0,-Inf,0,0,2,0,2,2,5,6,"Typ",0,0,5,1962,5,2,6.13772705408623,3,3,"Y",0,0,0,0,0,3,2007,"Warranty Deed","Normal",101800,0,2,7.10987946307227,204,3.8286413964891,"No","No","No","No","No",0,0
"1234",1234,"1 story (new styles)","low density",89.4,9.40590715552016,"IR1","Lvl","Inside","Gtl","NAmes","Normal","1Fam","1 story",5,5,3.95124371858143,1,"Hip","Shingle","Ply","Ply","Brick",5.19849703126583,"2","2","CBlock",3,3,1,"3",6.90875477931522,1,0,5.24174701505964,7.08086789669078,"GasA",1,"Y","SBrkr",7.08086789669078,0,0,-Inf,1,0,1,0,3,1,5,6,"Typ",0,0,5,1959,5,2,6.27664348934164,3,3,"Y",0,0,0,0,0,5,2010,"Court Deed/Estate","Abnorml",142000,0,2,7.69074316354187,198,3.95124371858143,"No","No","No","No","No",0,1
"1235",0,"0","0",0,0,"0","0","0","0","0","0","0","0",0,0,0,0,"0","0","0","0","0",0,"0","0","0",0,0,0,"0",0,0,0,0,0,"0",0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,5,0,0,5,5,"0",0,0,0,0,0,0,0,"Other","0",0,0,0,0,0,0,"No","No","No","No","No",0,1
"1236",1236,"2 story older","low density",96,9.48280727862148,"Reg","Lvl","Inside","Gtl","Crawfor","Normal","1Fam","2 stories",5,5,4.53259949315326,0,"Gable","Shingle","Stucco","Stucco","None",0,"2","2","BrkTil",4,3,2,"1",0,1,0,6.61740297797448,6.61740297797448,"GasA",3,"Y","FuseF",6.7945865808765,6.7945865808765,0,-Inf,0,0,1,1,4,1,5,9,"Typ",0,0,5,1914,5,1,5.19849703126583,2,2,"N",5.31811999384422,3.71357206670431,0,0,0,7,2006,"Warranty Deed","Normal",138887,1,1,7.48661331313996,198.222222222222,4.53259949315326,"Yes","Yes","No","No","No",0,0
"1237",1237,"projects","low density",36,7.8739783796045,"Reg","Lvl","Inside","Gtl","NridgHt","Normal","Twnhs","2 stories",7,5,2.07944154167984,1,"Gable","Shingle","Synthetic","Stucco","Stone",4.67282883446191,"3","2","PConc",4,3,1,"1",0,1,0,6.63987583382654,6.63987583382654,"GasA",4,"Y","SBrkr",6.63987583382654,6.76041469108343,0,-Inf,0,0,2,1,2,1,5,6,"Typ",0,0,5,2003,5,2,6.16331480403464,3,3,"Y",0,3.3322045101752,0,0,0,6,2010,"Warranty Deed","Normal",175500,1,2,7.39387829010776,271,2.07944154167984,"No","Yes","No","No","No",0,0
"1238",1238,"2 story newer","low density",41,9.42488707606487,"IR2","Lvl","FR2","Gtl","CollgCr","Normal","1Fam","2 stories",7,5,1.09861228866811,0,"Gable","Shingle","Synthetic","Synthetic","None",0,"3","2","PConc",4,3,1,"1",0,1,0,6.7428806357919,6.7428806357919,"GasA",4,"Y","SBrkr",6.7428806357919,7.00488198971286,0,-Inf,0,0,2,1,4,1,5,8,"Typ",1,4,5,2004,5,2,6.07534603108868,3,3,"Y",4.61512051684126,3.89182029811063,0,0,0,9,2006,"Warranty Deed","Normal",195000,1,2,7.57455848420248,243.5,1.09861228866811,"Yes","Yes","No","No","No",0,0
