Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalHalfBath,TotalFullBath,TotalFinSF,AbvGrndRoomSize,YrSold_Garage_Difference,hasDeck,hasOpenPorch,hasEnlosedPorch,hasX3SsnPorch,hasScreenPorch,hasPool,hasFence,Set
2425,2-story (Older),Low Density,113,9.965569935,Reg,Lvl,Inside,Gtl,NAmes,Normal,1Fam,2-story,5,4,4.290459441,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,2,1,1,0,1,0,6.502790046,6.502790046,GasA,3,Y,SBrkr,7.177018766,7.483806688,0,8.034631033,0,0,3,1,4,1,4,9,Min1,0,0,5,2007,5,3,7.090909822,3,3,Y,0,5.342334252,5.673323267,5.056245805,0,11,2007,Warranty Deed,Family,,1,3,8.034955025,342.8888889,0,No,Yes,Yes,No,Yes,0,0,Test
2426,1-1/2 Story,Low Density,60,9.238344568,Reg,Lvl,Corner,Gtl,OldTown,Normal,1Fam,1-1/2-story,4,7,4.418840608,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,CBlock,3,3,2,5,6.938284484,2,4.204692619,4.025351691,7.049254841,GasA,4,Y,SBrkr,6.74051936,6.079933195,0,7.155396302,1,0,2,0,1,1,3,6,Mod,0,0,5,1978,5,2,6.364750757,3,3,Y,0,0,0,0,0,8,2007,Warranty Deed,Abnorml,,0,3,7.774015077,213.5,3.401197382,No,No,No,No,No,0,0,Test
2427,2-story (Older),Low Density,60,9.287301413,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,2-story,5,9,4.727387819,0,Gable,Shingle,Stucco,Ply,None,0,2,3,CBlock,4,3,3,1,0,1,0,6.602587892,6.602587892,GasA,4,Y,SBrkr,6.622736324,6.66440902,0,7.335633982,0,0,1,1,3,1,4,6,Typ,0,0,0,0,0,0,0,0,0,N,0,4.727387819,0,0,0,7,2007,Warranty Deed,Normal,,1,1,7.33628566,255.6666667,7.604894481,No,Yes,No,No,No,0,0,Test
2428,Split,Low Density,93,9.219300113,IR1,Lvl,Inside,Gtl,NAmes,Normal,1Fam,Split,7,5,3.80666249,0,Gable,Shingle,Ply,Ply,Brick,5.899897354,2,2,CBlock,3,3,3,3,5.493061443,5,6.182084907,0,6.587550015,GasA,2,Y,SBrkr,6.943122423,6.424869024,0,7.409136444,0,1,2,0,4,1,3,6,Typ,2,3,5,1963,5,1,5.624017506,3,3,Y,6.133398043,3.850147602,0,5.111987788,0,10,2007,Warranty Deed,Normal,,1,2,7.773594467,275.1666667,3.80666249,Yes,Yes,No,No,Yes,0,1,Test
2429,1-Story (Newer),Low Density,75,9.071078305,IR1,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,5,7,3.850147602,1,Gable,Shingle,Ply,Ply,Brick,3.988984047,2,2,CBlock,3,3,1,5,5.262690189,1,0,6.591673732,6.825460036,GasA,3,Y,SBrkr,6.790097236,0,0,6.788971743,0,1,1,0,3,1,3,5,Typ,0,0,5,1961,5,1,5.484796933,3,3,Y,0,0,0,0,0,2,2007,CourtDeed_Estate,Abnorml,,1,1,6.985641818,177.6,3.850147602,No,No,No,No,No,0,0,Test
2430,1-Story (Newer),Low Density,66,9.024010794,IR1,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,6,6,3.688879454,1,Gable,Shingle,Stucco,Stucco,Brick,4.465908119,2,2,CBlock,3,3,2,3,6.859614904,1,0,0,6.859614904,GasA,3,Y,SBrkr,6.859614904,0,0,6.858565035,1,0,1,0,3,1,3,5,Typ,0,0,5,1968,5,1,5.666426688,3,3,Y,0,0,0,0,0,8,2007,Warranty Deed,Normal,,0,2,7.552237288,190.4,3.688879454,No,No,No,No,No,0,0,Test
2431,1-Story (Newer),Low Density,60,8.881836305,Reg,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,5,3,4.060443011,1,Gable,Shingle,Stucco,Stucco,None,0,2,2,CBlock,3,3,1,2,6.070737728,1,0,6.070737728,6.762729507,GasA,1,Y,FuseA,7.122059882,0,0,7.121252453,0,0,1,1,3,1,3,6,Min2,1,3,5,1950,5,1,5.880532986,3,3,Y,0,5.147494477,0,0,0,11,2007,Warranty Deed,Normal,,1,1,7.421177529,206.3333333,4.060443011,No,Yes,No,No,No,0,0,Test
2432,1-Story (Newer),Low Density,66,8.9226583,Reg,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,5,7,3.891820298,0,Hip,Shingle,Brick,Brick,None,0,2,2,CBlock,3,3,1,6,6.354370041,1,0,6.146329258,6.947937069,GasA,4,Y,SBrkr,6.947937069,0,0,6.946975992,1,0,1,0,3,1,4,6,Typ,0,0,5,1959,5,1,5.659482216,3,3,Y,0,0,0,0,0,7,2007,Warranty Deed,Normal,,0,2,7.387090236,173.3333333,3.891820298,No,No,No,No,No,0,0,Test
2433,1-Story (Newer),Low Density,70,8.897682313,Reg,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,5,6,3.912023005,1,Hip,Shingle,Brick,Brick,None,0,2,2,CBlock,3,3,1,3,6.439350371,1,0,6.302618976,7.065613364,GasA,2,Y,SBrkr,7.065613364,0,0,7.064759028,0,1,1,0,3,1,3,6,Typ,1,3,5,1958,5,1,5.826000107,3,3,Y,0,0,0,5.420534999,0,3,2007,Warranty Deed,Normal,,1,1,7.493317249,195,3.912023005,No,No,No,No,Yes,0,0,Test
2434,1-Story (Newer),Low Density,70,8.974997713,Reg,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,5,5,3.871201011,1,Hip,Shingle,Brick,Brick,None,0,2,2,CBlock,3,3,1,3,6.606650186,1,0,6.222576268,7.125283092,GasA,3,Y,FuseA,7.125283092,0,0,7.124478262,1,0,1,1,3,1,3,6,Typ,0,0,5,1960,5,1,5.783825182,3,3,Y,0,0,0,0,0,5,2007,Warranty Deed,Family,,1,2,7.591861715,207,3.871201011,No,No,No,No,No,0,0,Test
2435,1-Story (Newer),Low Density,80,8.987196821,Reg,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,5,5,3.871201011,1,Hip,Shingle,Brick,Brick,None,0,2,2,CBlock,3,3,1,4,7.002155954,3,5.043425117,4.836281907,7.228388452,GasA,2,Y,SBrkr,7.228388452,0,0,7.227662499,1,0,1,0,3,1,3,6,Typ,2,3,5,1965,5,1,5.863631176,3,3,Y,0,0,0,0,0,11,2007,Warranty Deed,Normal,,0,2,7.874739125,229.5,3.761200116,No,No,No,No,No,0,1,Test
2436,1-Story (Newer),Low Density,70,8.853665428,Reg,Lvl,Corner,Gtl,NAmes,Near Street,1Fam,1-story,5,6,3.850147602,1,Gable,Shingle,Brick,Stucco,None,0,2,2,Slab,0,0,0,0,0,0,0,0,0,GasA,3,Y,SBrkr,6.830874235,0,0,6.829793738,0,0,1,0,3,1,3,7,Typ,0,0,5,1961,5,1,5.707110265,3,3,Y,0,0,0,0,0,7,2007,Warranty Deed,Normal,,0,1,6.830874235,132.1428571,3.850147602,No,No,No,No,No,0,0,Test
2437,1-Story (Newer),Low Density,60,8.794824928,Reg,Lvl,Inside,Gtl,NAmes,Near Positive Feature,1Fam,1-story,5,5,3.828641396,1,Hip,Shingle,Stucco,Stucco,None,0,2,2,CBlock,3,3,1,5,4.709530201,4,6.09356977,5.746203191,6.762729507,GasA,3,Y,SBrkr,6.762729507,0,0,6.761572769,0,0,1,0,2,1,3,5,Typ,0,0,5,1962,5,1,5.686975356,3,3,Y,4.077537444,0,0,0,0,12,2007,Warranty Deed,Normal,,0,1,7.25629724,172.8,3.828641396,Yes,No,No,No,No,0,0,Test
2438,Split,Low Density,66,8.818778169,Reg,Lvl,Inside,Gtl,NAmes,Normal,1Fam,Split,5,5,3.828641396,1,Gable,Shingle,Ply,Ply,None,0,2,2,CBlock,3,3,3,5,6.599870499,1,0,5.093750201,6.799055862,GasA,2,Y,SBrkr,6.842683282,0,0,6.841615476,1,0,1,0,3,1,3,6,Typ,1,1,5,1962,5,1,5.666426688,3,3,Y,3.218875825,4.510859507,5.081404365,0,0,10,2007,Warranty Deed,Normal,,0,2,7.421177529,156,3.828641396,Yes,Yes,Yes,No,No,0,0,Test
2439,1-Story (Older),Medium-High Density,60,8.850517622,Reg,Bnk,Inside,Gtl,OldTown,Near Street,1Fam,1-story,5,7,4.406719247,0,Gable,Shingle,Stucco,Stucco,None,0,3,3,BrkTil,3,3,1,1,0,1,0,6.746412129,6.746412129,GasA,2,Y,SBrkr,6.867974409,0,0,6.866933284,0,0,1,0,2,1,3,5,Typ,0,0,5,1981,5,2,6.357842267,3,3,Y,0,0,4.762173935,0,0,4,2007,Warranty Deed,Normal,,0,1,6.867974409,192,3.295836866,No,No,Yes,No,No,0,0,Test
2440,1-1/2 Story,Medium-High Density,50,8.699514748,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,1-1/2-story,6,6,4.394449155,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,3,1,3,5.624017506,1,0,6.345636361,6.74051936,GasA,2,Y,SBrkr,6.765038977,6.06610809,0,7.167037877,0,0,1,0,3,1,3,6,Typ,0,0,5,1980,5,2,6.357842267,3,3,Y,0,0,5.170483995,0,0,7,2007,Warranty Deed,Normal,,0,1,7.360739903,216,3.33220451,No,No,Yes,No,No,0,0,Test
2441,1-Story (Older),Medium-High Density,56,8.407378325,Reg,Lvl,Corner,Gtl,OldTown,Near Street,1Fam,1-story,5,5,4.454347296,0,Gable,Shingle,Shingle,Shingle,None,0,2,2,PConc,2,2,1,2,6.663132696,1,0,5.484796933,6.930494766,GasA,2,N,FuseF,6.930494766,0,0,6.929516771,1,0,1,0,2,1,2,4,Typ,1,4,5,1922,5,1,5.220355825,3,2,N,0,4.812184355,3.044522438,0,0,2,2007,Warranty Deed,Normal,,0,2,7.498315871,255.5,4.454347296,No,Yes,Yes,No,No,0,1,Test
2442,1-Story (Older),Medium-High Density,56,8.05610966,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,1-story,5,6,4.477336814,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,3,1,1,0,1,0,6.875232087,6.875232087,GasA,3,Y,SBrkr,6.875232087,0,0,6.874198495,0,0,1,0,2,1,3,5,Typ,1,4,5,1920,5,1,5.198497031,2,3,N,0,0,3.295836866,0,0,7,2007,Warranty Deed,Normal,,0,1,6.875232087,193.4,4.477336814,No,No,Yes,No,No,0,0,Test
2443,1-Story (Older),Medium-High Density,60,8.881836305,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,1-story,5,8,4.219507705,0,Gable,Shingle,Synthetic,Synthetic,Stone,5.634789603,2,2,CBlock,3,3,1,1,0,1,0,6.695798917,6.695798917,GasA,4,Y,SBrkr,6.978213743,0,0,6.977281342,0,0,1,0,2,1,3,5,Typ,2,4,5,1940,5,2,5.940171253,3,3,Y,0,0,0,0,0,5,2007,Warranty Deed,Normal,,0,1,6.978213743,214.4,4.219507705,No,No,No,No,No,0,0,Test
2444,1-1/2 Story,Medium-High Density,120,9.104979856,Reg,Lvl,Corner,Gtl,OldTown,Normal,1Fam,1-1/2-story,5,8,4.682131227,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,2,1,4,4.875197323,1,0,6.311734809,6.523562306,GasA,4,Y,SBrkr,6.523562306,6.204557763,0,7.068172,0,0,1,0,2,1,4,6,Typ,1,4,5,2000,5,2,6.357842267,3,3,Y,4.762173935,3.295836866,3.713572067,0,0,6,2007,Warranty Deed,Normal,,0,1,7.17395832,195.6666667,2.079441542,Yes,Yes,Yes,No,No,0,1,Test
2445,1-1/2 Story,Medium-High Density,50,8.686935966,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,1-1/2-story,4,6,4.682131227,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,2,3,1,2,4.812184355,3,6.107022888,0,6.34738921,GasA,3,N,SBrkr,6.635946556,5.942799375,0,7.03966035,0,0,1,0,3,1,3,6,Typ,0,0,5,1930,5,1,5.533389489,2,2,Y,0,0,4.574710979,0,0,5,2007,LowInterest_DownPayment,Normal,,0,1,7.445417557,190.1666667,4.356708827,No,No,Yes,No,No,0,0,Test
2446,2-story (Older),Medium-High Density,57,9.173572648,Reg,Lvl,Inside,Gtl,OldTown,Near Street,1Fam,2-story,4,8,4.682131227,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,PConc,3,3,1,1,0,1,0,6.981005741,6.981005741,GasA,4,Y,SBrkr,7.053585727,6.466144724,0,7.494430215,0,0,2,1,4,1,3,7,Typ,0,0,5,1935,5,2,5.837730447,3,3,N,0,0,5.081404365,0,0,5,2007,Warranty Deed,Normal,,1,2,7.494986234,256.8571429,4.290459441,No,No,Yes,No,No,0,1,Test
2447,2-story (Older),Medium-High Density,55.4,9.243484971,IR1,Lvl,Inside,Gtl,OldTown,Normal,1Fam,2-story,8,9,4.584967479,0,Hip,Shingle,Synthetic,Synthetic,None,0,3,3,BrkTil,3,3,1,1,0,1,0,6.587550015,6.587550015,GasA,4,N,SBrkr,6.8134446,6.761572769,0,7.479864131,0,0,2,1,3,1,4,7,Typ,0,0,5,1992,5,2,6.705639095,3,3,Y,0,0,0,0,0,5,2007,Warranty Deed,Normal,,1,2,7.480428306,253.1428571,2.772588722,No,No,No,No,No,0,1,Test
2448,2-story (Older),Medium-High Density,53,9.196545661,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,2-story,6,6,4.394449155,0,Gambrel,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,3,1,2,5.283203729,3,5.351858133,5.777652323,6.591673732,GasA,2,Y,SBrkr,6.818924065,6.591673732,0,7.40367029,0,1,1,1,4,1,3,9,Typ,1,4,5,1927,5,1,5.926926026,3,3,Y,0,0,0,0,0,3,2007,Warranty Deed,Abnorml,,2,1,7.625107148,182.4444444,4.394449155,No,No,No,No,No,0,0,Test
2449,2-story (Older),Medium-High Density,35,8.427487278,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,2-story,5,7,4.584967479,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,3,1,4,5.129898715,1,0,6.107022888,6.424869024,GasA,4,Y,SBrkr,6.424869024,6.424869024,0,7.116394144,0,0,1,0,3,1,3,6,Typ,0,0,5,1920,5,2,6.17586727,2,2,Y,5.638354669,0,4.9698133,0,0,6,2007,Warranty Deed,Normal,,0,1,7.244941546,205.3333333,4.477336814,Yes,No,Yes,No,No,0,0,Test
2450,1-1/2 Story,Medium-High Density,56,9.035748861,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,1-1/2-story,6,8,4.584967479,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,CBlock,4,4,1,4,5.560681631,1,0,6.504288174,6.831953566,GasA,2,Y,SBrkr,6.899723107,6.492239835,0,7.408530567,0,0,2,0,3,1,3,6,Typ,0,0,5,1979,5,2,6.150602768,3,3,N,4.859812404,4.644390899,0,0,0,11,2007,Warranty Deed,Normal,,0,2,7.554858521,275,3.36729583,Yes,Yes,No,No,No,0,0,Test
2451,2-story (Older),Medium-High Density,60,8.188689124,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,2-story,5,7,4.356708827,0,Gambrel,Shingle,Synthetic,Synthetic,None,0,2,3,BrkTil,3,2,1,3,5.758901774,1,0,5.918893854,6.533788838,GasA,3,Y,SBrkr,6.533788838,6.510258341,0,7.213768308,0,0,1,1,3,1,4,6,Typ,1,4,5,2004,5,1,5.82008293,3,3,Y,0,3.496507561,0,0,0,7,2007,Warranty Deed,Partial,,1,1,7.423568444,226.3333333,1.386294361,No,Yes,No,No,No,0,1,Test
2452,2-story (Newer),Medium-High Density,75,9.510444964,Reg,Lvl,Corner,Gtl,OldTown,Normal,1Fam,2-story,7,8,4.859812404,0,Gable,Shingle,Stucco,Stucco,None,0,2,3,PConc,3,3,1,1,0,1,0,6.70930434,6.70930434,GasA,2,Y,FuseA,7.180069874,7.041411664,0,7.805474625,0,0,2,0,3,1,3,8,Typ,1,4,5,1950,5,2,6.357842267,3,3,N,0,5.003946306,5.017279837,0,0,2,2007,Warranty Deed,Normal,,0,2,7.80588204,306.75,4.060443011,No,Yes,Yes,No,No,0,1,Test
2453,1-Story (Newer),Medium-High Density,52,9.062536177,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,1-story,4,6,3.951243719,1,Gable,Shingle,Stucco,Stucco,None,0.693147181,2,2,CBlock,0,0,0,0,0,0,0,0,0,GasA,3,Y,SBrkr,6.876264612,0,0,6.875232087,0,0,1,0,2,1,3,5,Typ,0,0,5,1956,5,1,5.805134969,2,3,Y,0,0,0,0,0,5,2007,Warranty Deed,Normal,,0,1,6.876264612,193.6,3.951243719,No,No,No,No,No,0,0,Test
2454,Split,Medium-High Density,76,9.37585481,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,Split,4,7,4.077537444,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,Slab,0,0,0,0,0,0,0,0,0,GasA,4,Y,SBrkr,7.232010332,0,0,7.231287004,0,0,2,0,1,1,3,6,Mod,1,3,5,1957,5,1,5.953243334,3,3,Y,0,3.713572067,0,0,0,5,2007,Warranty Deed,Normal,,0,2,7.232010332,230.3333333,3.931825633,No,Yes,No,No,No,0,0,Test
2455,1-Story (Older),Low Density,55,8.832587702,Reg,Bnk,Inside,Mod,BrkSide,Normal,1Fam,1-story,5,7,4.418840608,0,Gable,Shingle,Stucco,Stucco,None,0,2,3,PConc,3,3,1,2,5.762051383,3,5.429345629,5.361292166,6.629363253,GasA,2,N,FuseA,6.821107472,4.976733742,0,6.966024187,1,0,1,0,1,1,3,6,Mod,1,4,5,1969,5,1,5.733341277,2,3,Y,0,4.189654742,0,5.017279837,0,8,2007,Warranty Deed,Normal,,0,2,7.380879036,176.6666667,3.663561646,No,Yes,No,No,Yes,0,0,Test
2456,1-1/2 Story,Medium-High Density,55,9.068085324,Reg,HLS,Inside,Gtl,BrkSide,Near Railroad,1Fam,1-1/2-story,5,6,4.060443011,1,Gable,Shingle,Stucco,Stucco,None,0,2,2,CBlock,2,3,1,3,6.814542897,1,0,0,6.814542897,GasA,2,Y,SBrkr,6.814542897,6.265301213,0,7.268920128,1,0,1,0,3,1,3,6,Typ,0,0,5,1950,5,1,5.733341277,3,3,Y,0,3.526360525,0,0,0,3,2007,Warranty Deed,Normal,,0,2,7.760467029,239.1666667,4.060443011,No,Yes,No,No,No,0,0,Test
2457,1-1/2 Story,Medium-High Density,50,8.720134035,Reg,Lvl,Inside,Gtl,BrkSide,Normal,1Fam,1-1/2-story,5,7,4.234106505,0,Gable,Shingle,Stucco,Stucco,None,0,2,3,CBlock,3,3,1,3,5.726847748,1,0,6.047372179,6.591673732,GasA,4,Y,SBrkr,6.591673732,6.304448802,0,7.149916836,0,0,2,0,3,1,3,6,Typ,0,0,5,1939,5,1,5.416100402,2,3,Y,0,0,5.262690189,0,0,3,2007,Warranty Deed,Normal,,0,2,7.365812837,212.3333333,4.234106505,No,No,Yes,No,No,0,0,Test
2458,2-story (Older),Medium-High Density,50,8.699514748,Reg,Lvl,Inside,Gtl,BrkSide,Normal,1Fam,2-story,6,6,4.234106505,0,Gable,Shingle,Stucco,Synthetic,None,0,2,2,CBlock,3,3,2,3,5.624017506,1,0,5.783825182,6.398594935,GasA,4,Y,SBrkr,6.411818268,6.43775165,0,7.116394144,0,0,1,1,3,1,3,6,Typ,2,3,5,1939,5,1,5.384495063,3,3,Y,0,0,0,0,0,2,2007,Warranty Deed,Normal,,1,1,7.319202459,205.3333333,4.234106505,No,No,No,No,No,0,1,Test
2459,1-1/2 Story,Medium-High Density,51,8.719317376,Reg,Lvl,Inside,Gtl,BrkSide,Normal,1Fam,1-1/2-story,5,7,4.234106505,0,Gable,Shingle,Shingle,Shingle,None,0,3,2,BrkTil,3,3,1,1,0,1,0,6.785587645,6.785587645,GasA,4,Y,SBrkr,6.785587645,0,0,6.784457063,0,0,1,0,2,1,3,5,Typ,0,0,5,1939,5,1,5.484796933,3,3,Y,0,0,4.919980926,0,0,7,2007,Warranty Deed,Normal,,0,1,6.785587645,176.8,4.234106505,No,No,Yes,No,No,0,1,Test
2460,1-1/2 Story,Medium-High Density,60.2,8.738735461,Reg,Lvl,Inside,Gtl,BrkSide,Normal,1Fam,1-1/2-story,6,5,4.248495242,0,Gable,Shingle,Synthetic,Synthetic,None,0,2,2,BrkTil,3,3,1,2,3.970291914,1,0,6.697034248,6.759255271,GasA,3,Y,SBrkr,6.759255271,6.308098442,0,7.250635512,1,0,1,1,3,1,3,6,Typ,1,4,5,1968,5,2,6.270988432,3,3,Y,5.420534999,0,4.442651256,0,0,3,2007,Warranty Deed,Normal,,1,2,7.28756064,234.8333333,3.688879454,Yes,No,Yes,No,No,0,0,Test
2461,1-1/2 Story,Medium-High Density,52,8.738735461,Reg,Lvl,Inside,Gtl,BrkSide,Normal,1Fam,1-1/2-story,5,8,4.234106505,0,Gable,Shingle,Stucco,Stucco,None,0,2,3,BrkTil,3,3,1,3,3.891820298,1,0,6.43775165,6.51174533,GasA,4,Y,SBrkr,6.802394763,6.049733455,0,7.18690102,1,0,1,0,4,1,3,7,Typ,0,0,5,1939,5,1,5.638354669,3,3,Y,0,0,0,0,0,7,2007,Warranty Deed,Normal,,0,2,7.22329568,188.8571429,4.234106505,No,No,No,No,No,0,1,Test
2462,1-1/2 Story,Medium-High Density,52,8.738735461,Reg,Lvl,Inside,Gtl,BrkSide,Normal,1Fam,1-1/2-story,5,7,4.356708827,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,3,1,1,0,1,0,6.874198495,6.874198495,GasA,4,Y,SBrkr,6.922643891,6.023447593,0,7.262628601,0,0,1,0,3,1,3,6,Typ,1,4,5,1930,5,1,5.442417711,2,3,Y,5.164785974,0,4.574710979,0,0,7,2007,Warranty Deed,Normal,,0,1,7.263329617,237.6666667,4.356708827,Yes,No,Yes,No,No,0,1,Test
2463,1-1/2 Story,Medium-High Density,51,8.719317376,Reg,Lvl,Inside,Gtl,BrkSide,Normal,1Fam,1-1/2-story,5,6,4.406719247,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,3,1,5,5.863631176,1,0,6.00635316,6.629363253,GasA,3,Y,FuseA,6.80682936,5.937536205,0,7.155396302,1,0,1,0,2,1,4,6,Typ,0,0,5,1926,5,2,5.940171253,3,3,Y,3.258096538,0,0,0,0,8,2007,Warranty Deed,Normal,,0,2,7.398174093,213.5,4.406719247,Yes,No,No,No,No,0,0,Test
2464,2-story (Older),Medium-High Density,47,8.956093076,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,2-story,6,8,4.49980967,0,Gable,Shingle,Stucco,Stucco,None,0,2,3,CBlock,3,3,1,1,0,1,0,7.003974137,7.003974137,GasA,4,Y,FuseA,7.003974137,7.060476366,0,7.724888439,0,0,2,1,4,1,3,8,Typ,0,0,5,1950,5,1,6.013715156,3,3,Y,0,5.030437921,0,0,0,5,2007,Warranty Deed,Normal,,1,2,7.725330038,283,4.060443011,No,Yes,No,No,No,0,1,Test
2465,1-1/2 Story,Low Density,60,9.088172738,Reg,Bnk,Inside,Gtl,BrkSide,Normal,1Fam,1-1/2-story,6,7,4.477336814,0,Gable,Shingle,Stucco,Stucco,None,0,2,3,PConc,3,3,1,1,0,1,0,6.64509097,6.64509097,GasA,4,Y,SBrkr,6.624065228,6.43775165,0,7.226936018,0,0,1,0,3,1,4,7,Typ,0,0,5,1977,5,2,6.357842267,3,3,P,0,4.007333185,4.976733742,0,0,2,2007,Warranty Deed,Normal,,0,1,7.227662499,196.5714286,3.433987204,No,Yes,Yes,No,No,0,0,Test
2466,1-1/2 Story,Low Density,60,9.053686562,Reg,Lvl,Inside,Gtl,BrkSide,Near Railroad,1Fam,1-1/2-story,5,5,4.406719247,0,Gable,Shingle,Ply,Ply,None,0,2,2,PConc,2,3,1,1,0,1,0,6.621405652,6.621405652,GasA,2,Y,SBrkr,6.867974409,5.877735782,0,7.182352112,0,0,1,0,4,1,3,7,Typ,0,0,5,1965,5,2,6.357842267,3,3,Y,0,0,0,0,0,10,2007,LowInterest_DownPayment,Family,,0,1,7.183111702,188,3.761200116,No,No,No,No,No,0,0,Test
2467,2-story (Older),Medium-High Density,56.4,8.648221454,IR1,Lvl,Corner,Gtl,OldTown,Near Street,1Fam,2-story,7,6,4.369447852,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,3,1,3,5.82008293,1,0,5.82008293,6.51174533,GasA,3,N,FuseA,6.51174533,6.51174533,0,7.203405521,1,0,1,1,3,1,4,6,Typ,1,4,5,1979,5,2,6.124683391,3,3,Y,0,0,4.262679877,0,0,9,2007,Warranty Deed,Normal,,1,2,7.427144133,224,3.36729583,No,No,Yes,No,No,0,1,Test
2468,1-1/2 Story,Medium-High Density,40,8.644706512,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,1-1/2-story,5,4,4.672828834,0,Gable,Shingle,Shingle,Shingle,None,0,2,2,CBlock,3,3,1,1,0,1,0,6.385194399,6.385194399,GasA,2,N,FuseA,6.839476438,5.484796933,0,7.067319849,0,0,2,0,3,1,3,7,Typ,0,0,5,1920,5,1,5.484796933,3,2,Y,0,3.258096538,4.356708827,0,0,9,2007,Warranty Deed,AdjLand,,0,2,7.068172,167.5714286,4.477336814,No,Yes,Yes,No,No,0,1,Test
2469,1-1/2 Story,Medium-High Density,40,8.644706512,Reg,Lvl,Inside,Gtl,OldTown,Normal,1Fam,1-1/2-story,5,3,4.672828834,0,Gable,Shingle,Shingle,Shingle,None,0,2,2,CBlock,3,3,1,1,0,1,0,6.877296071,6.877296071,GasA,2,N,FuseA,6.877296071,5.505331536,0,7.101675972,0,0,1,0,2,1,3,6,Typ,0,0,5,1920,5,1,5.379897354,3,3,N,0,0,4.356708827,0,0,9,2007,Warranty Deed,AdjLand,,0,1,7.102499356,202.3333333,4.477336814,No,No,Yes,No,No,0,1,Test
2470,Split,Medium-High Density,120,9.487972109,Reg,Lvl,Corner,Gtl,IDOTRR,Normal,1Fam,Split,6,6,3.80666249,1,Gable,Shingle,Ply,Ply,Brick,5.459585514,2,2,CBlock,3,3,1,4,5.929589143,1,0,5.905361848,6.609349243,GasA,1,Y,SBrkr,7.311886164,6.682108597,0,7.738052298,0,0,3,0,5,1,3,9,Typ,1,4,5,1963,5,2,6.490723535,3,3,Y,0,4.709530201,0,0,0,4,2007,Warranty Deed,Normal,,0,3,7.889833751,254.8888889,3.80666249,No,Yes,No,No,No,0,0,Test
