,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MiscVal,MoSold,YrSold,YrSold_Garage_Difference,hasPool,hasFence,TotalHalfBath,TotalFullBath,TotalFinSF,AbvGrndRoomSize,MSSubClass_1-Story (Newer),MSSubClass_1-Story (Older),MSSubClass_2-story (Newer),MSSubClass_2-story (Older),MSSubClass_Duplex,MSSubClass_Projects,MSSubClass_Split,MSZoning_Low Density,MSZoning_Medium-High Density,MSZoning_Other,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Near Railroad,Condition1_Near Street,Condition1_Normal,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1-story,HouseStyle_2-story,HouseStyle_Split,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Metal,RoofMatl_Shingle,RoofMatl_Wood,Exterior1st_Concrete,Exterior1st_Ply,Exterior1st_Shingle,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_Synthetic,Exterior2nd_Concrete,Exterior2nd_Other,Exterior2nd_Ply,Exterior2nd_Shingle,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_Synthetic,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_None,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,PavedDrive_P,PavedDrive_Y,SaleType_LowInterest_DownPayment,SaleType_New Home,SaleType_Other,SaleType_Regular Terms,SaleType_Warranty Deed,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,hasDeck_Yes,hasOpenPorch_Yes,hasEnlosedPorch_Yes,hasX3SsnPorch_Yes,hasScreenPorch_Yes
1342,,9.14580185083861,8,5,1.79175946922805,1,5.010635294096259,3,2,4,3,1,1,0.0,1,0.0,7.158513997329321,7.158513997329321,4,7.158513997329321,6.78671695060508,0.0,7.68202151082687,0,0,2,1,3,1,4,7,1,4,5,2002,5,2,6.47389069635227,3,3,5.26269018890489,4.47733681447821,0.0,0.0,0.0,8,2007,1.79175946922805,0,0,1,2,2.0388827300795,1.0974316444038401,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1343,57.0,8.930361883909429,6,6,4.40671924726425,0,0.0,2,2,3,3,1,1,0.0,1,0.0,6.7990558620587995,6.7990558620587995,3,7.067319848653481,6.60934924316738,0.0,7.55642796944025,0,0,1,1,3,1,3,9,1,3,5,1929,5,2,5.837730447165941,2,2,0.0,0.0,0.0,0.0,0.0,3,2009,4.39444915467244,0,0,1,1,2.0223985877177,0.839603107715584,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1344,85.0,9.314970621054268,7,5,0.693147180559945,1,0.0,3,2,4,3,1,1,0.0,1,0.0,6.59167373200866,6.59167373200866,4,6.59167373200866,6.59167373200866,0.0,7.2834482287566304,0,0,2,1,3,1,4,8,1,3,5,2006,5,2,6.0890448754468505,3,3,0.0,0.0,0.0,0.0,0.0,7,2007,0.693147180559945,0,0,1,2,1.98560440786439,0.9104310285945791,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1345,50.0,8.699514748210191,4,4,4.47733681447821,0,0.0,2,2,3,3,1,5,5.525452939131781,1,0.0,6.566672429803241,6.867974408970291,3,6.867974408970291,0.0,0.0,6.866933284461879,0,0,1,0,2,1,2,5,0,0,5,1997,5,1,5.73334127689775,3,3,0.0,0.0,5.12989871492307,0.0,0.0,7,2007,2.3978952727983702,0,0,0,1,2.5170822698007402,1.3733866568923798,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1346,,9.941794386690711,7,7,3.66356164612965,0,0.0,2,2,3,3,1,4,5.6970934865054,3,4.23410650459726,7.09340462586877,7.358193752733031,2,7.6764736463891605,0.0,0.0,7.676009932028889,0,0,2,0,3,1,3,9,1,4,5,1968,5,2,6.23244801655052,4,3,0.0,4.39444915467244,0.0,0.0,0.0,6,2006,3.66356164612965,0,0,0,2,2.8683084728819,0.852889992447654,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1347,93.0,9.636000187369868,8,5,0.693147180559945,0,4.61512051684126,3,2,5,3,4,6,4.39444915467244,1,0.0,7.4103470978210195,7.45760928971561,4,7.482681828154651,0.0,0.0,7.48211892355212,1,0,2,0,3,1,4,7,1,4,5,2006,5,3,6.5694814204143,3,3,0.0,0.0,0.0,0.0,0.0,5,2007,0.693147180559945,0,0,0,3,2.47456738989564,1.06887413193602,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1348,,9.692519577152051,7,5,2.30258509299405,1,0.0,3,2,4,3,4,6,7.2751723194527695,1,0.0,3.68887945411394,7.301822342137929,4,7.30988148582479,0.0,0.0,7.30921236569276,1,0,2,0,3,1,4,5,1,2,5,1998,5,2,6.244166900663741,3,3,5.998936561946679,3.25809653802148,0.0,0.0,0.0,8,2007,2.30258509299405,0,0,0,3,2.67995141423265,1.46184247313855,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1349,50.0,8.56598335558567,8,5,4.9199809258281295,0,0.0,2,3,3,2,1,2,5.560681631015531,1,0.0,6.05443934626937,6.52941883826223,1,6.844815479208259,7.10332206252611,5.3278761687895795,7.76556908109732,0,0,2,0,4,1,3,8,0,0,0,0,0,0,0.0,0,0,0.0,4.00733318523247,3.0445224377234195,0.0,0.0,12,2008,7.6053923648149295,0,0,0,2,2.92606740208825,0.970696135137165,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1350,91.0,9.362460420037019,5,5,3.71357206670431,1,5.91079664404053,2,2,3,3,1,2,6.216606101084861,1,0.0,6.61873898351722,7.13009851012558,2,7.1996783456911695,7.16780918431644,0.0,7.8762588823032305,1,1,2,2,6,2,3,12,0,0,5,1969,5,4,6.876264611890769,3,3,0.0,0.0,0.0,0.0,0.0,8,2009,3.71357206670431,0,0,3,3,2.64566863976102,0.656354906858602,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1351,70.0,9.13205445357764,6,6,3.85014760171006,1,5.76519110278484,2,2,3,3,1,3,5.768320995793769,1,0.0,6.29156913955832,6.7557689219842505,4,6.7557689219842505,6.7557689219842505,0.0,7.44775128004791,0,0,1,1,4,1,3,8,1,4,5,1962,5,2,6.1964441277945195,3,3,0.0,4.44265125649032,0.0,4.7957905455967405,0.0,3,2008,3.85014760171006,0,0,1,1,2.58143368557735,0.9309689100059879,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1352,50.0,8.699514748210191,6,9,4.29045944114839,0,0.0,3,2,3,3,1,1,0.0,1,0.0,6.549650742233809,6.549650742233809,2,6.6682282484174005,5.96870755998537,0.0,7.06987412845857,0,0,1,0,2,1,3,4,0,0,5,1999,5,2,6.437751649736401,3,3,5.35185813347607,0.0,0.0,0.0,0.0,7,2009,2.3978952727983702,0,0,0,1,1.9558426761373502,1.76746853211464,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1353,56.0,9.596962392282869,8,5,2.77258872223978,0,6.36302810354046,3,2,4,3,3,6,6.7056390948599995,1,0.0,7.104965448269839,7.61775957660851,4,7.6275443904885005,7.07834157955767,0.0,8.08271113423758,1,0,2,1,4,1,4,9,1,5,5,1996,5,3,6.502790045915621,3,3,5.64897423816121,4.46590811865458,0.0,0.0,0.0,3,2010,2.7080502011022096,0,0,1,3,2.6938397241248597,0.8980790149152871,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1354,,9.24145136700124,7,5,2.19722457733622,1,0.0,3,2,4,3,1,6,6.601230118728879,1,0.0,5.55295958492162,6.900730664045169,4,6.900730664045169,6.773080375655541,0.0,7.531016332077921,1,0,2,1,3,1,4,7,1,3,5,2000,5,3,6.733401891837361,3,3,0.0,5.220355825078321,0.0,0.0,0.0,6,2008,2.19722457733622,0,0,1,3,2.64845916854713,1.07585947601113,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1355,102.0,9.22935837781194,7,6,3.66356164612965,0,4.969813299576,2,2,3,3,1,1,0.0,1,0.0,6.34738920965601,6.34738920965601,3,7.10906213568717,6.549650742233809,0.0,7.560080465021829,0,0,3,0,4,1,4,8,1,3,5,1968,5,2,6.19031540585315,3,3,0.0,4.59511985013459,0.0,0.0,0.0,9,2006,3.66356164612965,0,1,0,3,2.02288183365621,0.945010058127728,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1356,,9.15662308947019,5,5,3.76120011569356,1,4.1896547420264305,2,2,3,3,1,3,5.83188247728352,1,0.0,6.263398262591621,6.76272950693188,2,6.7945865808765,0.0,0.0,6.79346613258001,0,0,1,0,3,1,3,5,0,0,5,1966,5,1,5.579729825986219,3,3,0.0,0.0,0.0,0.0,0.0,10,2008,3.76120011569356,0,1,0,1,2.53570658744266,1.358693226516,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1357,,9.43643955111603,5,6,3.68887945411394,0,0.0,2,2,3,3,1,6,6.599870499212839,1,0.0,5.843544417031361,6.98378996525813,4,6.98378996525813,0.0,0.0,6.982862751468941,1,0,1,1,3,1,3,6,1,2,5,1971,5,2,6.216606101084861,3,3,0.0,0.0,0.0,0.0,0.0,4,2010,3.68887945411394,0,0,1,2,2.60879937217897,1.16381045857816,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1358,,7.65775527113487,6,5,2.3978952727983702,1,5.37989735354046,3,2,4,3,1,6,5.93753620508243,1,0.0,5.93753620508243,6.62936325343745,4,6.64639051484773,6.69084227741856,0.0,7.360739903058279,0,0,2,1,3,1,4,5,0,0,5,2000,5,2,6.0890448754468505,3,3,0.0,3.49650756146648,0.0,0.0,0.0,6,2010,2.3978952727983702,0,0,1,2,2.5876344108975697,1.47214798061166,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1359,129.0,9.725377116513641,9,5,1.09861228866811,0,4.20469261939097,3,2,5,3,3,6,7.2779385729456605,1,0.0,6.2803958389602,7.59135704669855,4,7.59135704669855,0.0,0.0,7.59085212368858,1,0,2,0,3,1,5,8,1,4,5,2004,5,3,6.64768837356333,3,3,5.2729995585637495,3.8286413964891,0.0,0.0,0.0,9,2006,1.09861228866811,0,0,0,3,2.69926443212359,0.9488565154610731,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1360,51.0,9.19441422142592,5,6,4.47733681447821,0,0.0,2,2,3,2,1,1,0.0,1,0.0,6.41836493593621,6.41836493593621,4,6.89871453432999,7.385230923066571,0.0,7.863651265448651,0,0,3,1,4,1,3,8,0,0,5,1998,5,2,6.432940092739179,3,3,5.21493575760899,0.0,5.71042701737487,0.0,0.0,5,2008,2.3978952727983702,0,0,1,3,2.06225103616582,0.982956408181081,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1361,124.0,9.69017056203965,7,5,1.6094379124341003,1,2.83321334405622,3,2,5,3,3,5,7.15070145759253,1,0.0,5.54907608489522,7.33367639565768,4,7.33367639565768,0.0,0.0,7.333023014386481,1,0,2,0,3,1,4,7,1,4,5,2005,5,2,6.06610809010375,3,3,5.12989871492307,3.61091791264422,0.0,0.0,0.0,6,2009,1.6094379124341003,0,0,0,3,2.67302556879916,1.04757471634093,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1362,,9.434523382865061,4,4,4.4998096703302695,0,0.0,2,3,3,2,1,1,0.0,1,0.0,6.573680166960651,6.573680166960651,3,7.15617663748062,6.126869184114191,0.0,7.460490305825339,0,0,2,0,4,1,3,7,1,4,5,1920,5,1,5.91079664404053,3,3,4.02535169073515,0.0,0.0,0.0,0.0,6,2009,4.4998096703302695,0,0,0,2,2.00962113669737,1.06578432940362,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1363,73.0,9.04770378849863,6,5,0.693147180559945,0,0.0,2,2,4,3,1,1,0.0,1,0.0,6.424869023905389,6.424869023905389,4,6.424869023905389,6.68085467879022,0.0,7.252762418053191,0,0,2,1,3,1,4,6,1,4,5,2007,5,2,6.07073772800249,3,3,0.0,3.61091791264422,0.0,0.0,0.0,3,2007,0.0,0,0,1,2,1.9813824194754401,1.2087937363421999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1364,30.0,8.06463647577422,7,5,0.693147180559945,1,0.0,3,2,4,3,1,1,0.0,1,0.0,6.39859493453521,6.39859493453521,4,6.25575004175337,6.39859493453521,4.39444915467244,7.090076835776089,0,0,2,1,2,1,4,4,0,0,5,2005,5,2,6.17586727010576,3,3,0.0,5.11799381241676,0.0,0.0,0.0,4,2006,0.693147180559945,0,0,1,2,2.44100056323436,1.77251920894402,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1365,,8.9226582995244,7,5,2.3978952727983702,1,0.0,3,2,4,3,1,6,6.2803958389602,1,0.0,5.64190707093811,6.703188113240861,4,6.703188113240861,6.758094504427731,0.0,7.42297125104942,1,0,2,1,3,1,4,7,0,0,5,2000,5,2,6.498282149476429,3,3,0.0,4.57471097850338,0.0,0.0,0.0,1,2010,2.3978952727983702,0,0,1,3,2.61764157563025,1.06042446443563,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1366,68.0,9.12467354521909,7,5,2.30258509299405,1,5.068904202220231,3,2,4,3,1,6,6.452048954437231,1,0.0,5.48479693349065,6.773080375655541,4,6.78332520060396,6.812345094177481,0.0,7.4899708988348,1,0,2,1,3,1,4,7,0,0,5,1999,5,2,6.37842618365159,3,3,0.0,4.48863636973214,0.0,0.0,0.0,6,2008,2.30258509299405,0,0,1,3,2.63490729105344,1.06999584269069,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1367,41.0,7.88795933659994,5,6,3.4011973816621603,1,0.0,2,2,3,3,1,5,6.3080984415095305,3,5.15905529921453,3.61091791264422,6.63068338564237,4,6.8308742346461795,6.31173480915291,0.0,7.296413268773919,0,0,2,0,4,1,3,6,1,3,5,1977,5,1,5.82008293035236,3,3,4.6539603501575195,3.29583686600433,0.0,0.0,0.0,7,2006,3.4011973816621603,0,0,0,2,2.9319170646029704,1.21606887812899,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1368,,8.39728289474368,6,5,1.9459101490553101,0,5.14166355650266,3,2,4,3,3,6,6.53087762772588,1,0.0,5.0998664278242005,6.7440591863113495,4,6.7440591863113495,0.0,0.0,6.7428806357919004,1,0,1,0,1,1,4,4,0,0,5,2003,5,2,6.042632833682379,3,3,4.94875989037817,0.0,0.0,0.0,0.0,6,2009,1.9459101490553101,0,0,0,2,2.58578902328156,1.68572015894798,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
